t,step,u_min,u_max,v_min,v_max,energy,max_grad,rms_grad
0.0,0,-1.0,1.0,-1.0,1.0,0.24999999999999997,1.414213562373141,1.0
0.002454369260617026,1,-0.9999479023184802,0.9999479023184803,-0.9999479023184803,0.9999479023184802,0.24997545747518427,1.4141569202747002,0.999952419511665
0.06139577352018855,25,-0.9987728364130146,0.9987728364130052,-0.9987728364130147,0.9987728364130052,0.24938641051890564,1.4204657919939958,0.9997131662816228
0.12286702776609872,50,-0.9975456494709993,0.9975456494709879,-0.997545649470999,0.9975456494709876,0.24877125771142103,1.442919754760582,1.001321107206631
0.18441395162239665,75,-0.9963183794813923,0.996318379481389,-0.9963183794813933,0.9963183794813889,0.24815216743471075,1.4824345090449378,1.0048854402936986
0.2460367395940535,100,-0.9950909270262678,0.9950909270262495,-0.9950909270262697,0.9950909270262496,0.2475266267057275,1.5406467237029204,1.0105253250309456
0.3,122,-0.9940107028296988,0.9940107028296593,-0.9940107028297006,0.9940107028296606,0.24697203367722398,1.608911261784448,1.017303790815118
