t,step,u_min,u_max,v_min,v_max,energy,max_grad,rms_grad
0.0,0,-1.25,1.25,-1.459212107558465,1.459212107558465,0.59125,1.8856385603144,1.1280514172678477
0.0029957452899917734,1,-1.2499928455226845,1.24999283294345,-1.4591697091424274,1.4592185645996092,0.5912461775891831,1.8866423690325882,1.1280527107502702
0.07489687551664856,25,-1.2499417305559148,1.24993933652684,-1.4590477410330043,1.4590461937825867,0.5911542321565582,1.9394218541374486,1.1316372553921885
0.149801557045661,50,-1.249901495458781,1.249894629414007,-1.4589655839713842,1.4589379968494185,0.5910571712121147,2.0580137075624867,1.1428896555876298
0.2247139835906728,75,-1.2498580164892643,1.2498456394818107,-1.4587370380398057,1.4588048666009494,0.5909573867753175,2.2565919511498422,1.162678014946546
0.2996340861789633,100,-1.2498075048411086,1.2497793618829323,-1.4586982027484963,1.4586061572752056,0.5908531531748122,2.5654859179144696,1.192699936801434
0.3,101,-1.2498085679100208,1.24978102350081,-1.4586980570025374,1.4586109227638127,0.5908526297723803,2.5673451424731124,1.1928758967430342
